date,tactic,state,campaign,impression,clicks,spend,attributed revenue,platform,orders,new_orders,new_customers,total_revenue,gross_profit,cogs,roas,cpc,ctr,total_daily_spend,cac
2025-05-25,Non-Branded Search,CA,Google - Display - C09,240104,10308,1493.75,4222.59,Google,2254,1023,1041,227809.53,114404.11,113405.42,2.8268384937238493,0.14491171905316258,4.293139639489555,38483.8,36.968107588856874
2025-05-26,Non-Branded Search,CA,Google - Display - C09,301173,13543,2356.23,7848.96,Google,3820,1330,1271,270095.08,159451.57,110643.51,3.3311518824562967,0.17398139260134388,4.496751036779526,41851.42,32.92794649881983
2025-05-27,Non-Branded Search,CA,Google - Display - C09,170523,7345,1380.04,4775.72,Google,2138,1122,1142,208047.23,113217.2,94830.03,3.460566360395351,0.18788835942818244,4.307336840191646,37522.38,32.85672504378284
2025-05-28,Non-Branded Search,CA,Google - Display - C09,112238,5230,758.08,2555.69,Google,2895,1326,1271,285303.34,142558.79,142744.55,3.3712668847615026,0.14494837476099426,4.659740907713965,46185.43,36.33786782061369
2025-05-29,Non-Branded Search,CA,Google - Display - C09,178381,8127,1405.03,3978.36,Google,3396,1580,1463,280842.28,166797.62,114044.66,2.8315124943951377,0.17288421311677124,4.555978495467566,44560.4,30.458236500341766
2025-05-30,Non-Branded Search,CA,Google - Display - C09,245299,10211,1635.44,5506.35,Google,3695,1364,1272,262078.97,152352.5,109726.47,3.3668920902020254,0.1601645284497111,4.162674939563553,46977.39,36.93191037735849
2025-05-31,Non-Branded Search,CA,Google - Display - C09,153812,7045,1091.29,3570.06,Google,2839,1143,1124,311053.4,191986.06,119067.34,3.271412731721174,0.154902767920511,4.58026681923387,44786.52,39.84565836298932
2025-06-01,Non-Branded Search,CA,Google - Display - C09,238837,10797,1150.57,4120.56,Google,2571,1279,1226,255879.74,135261.16,120618.58,3.581320562851457,0.10656386033157358,4.520656347215883,45391.46,37.02402936378466
2025-06-02,Non-Branded Search,CA,Google - Display - C09,409949,16939,2449.24,8686.11,Google,3118,1242,1205,307232.77,148210.99,159021.78,3.546451144028352,0.14459177047051183,4.131977392309775,46107.8,38.263734439834025
2025-06-03,Non-Branded Search,CA,Google - Display - C09,419810,19671,3597.1,13582.96,Google,3281,1413,1428,347768.64,210208.71,137559.93,3.7760862917350084,0.1828630979614661,4.685691145994617,51232.64,35.87719887955182
2025-06-04,Non-Branded Search,CA,Google - Display - C09,212051,10298,954.01,3259.49,Google,3178,1486,1395,326038.67,187910.1,138128.57,3.416620370855651,0.09264031850844824,4.856378889984013,46824.97,33.56628673835125
2025-06-05,Non-Branded Search,CA,Google - Display - C09,165456,8187,1237.69,3995.41,Google,3256,1347,1363,264534.4,140613.06,123921.34,3.2281185110972856,0.15117747648711372,4.9481433130258194,47383.54,34.76415260454879
2025-06-06,Non-Branded Search,CA,Google - Display - C09,261100,12011,1037.28,2808.48,Google,2941,1080,1016,294622.51,150806.04,143816.47,2.7075428042572884,0.0863608359004246,4.600153198008426,51800.26,50.98450787401575
2025-06-07,Non-Branded Search,CA,Google - Display - C09,214783,10609,1028.42,3343.89,Google,3588,1642,1592,312361.94,183159.55,129202.39,3.2514828571984205,0.09693844848713357,4.939403956551496,44771.76,28.122964824120604
2025-06-08,Non-Branded Search,CA,Google - Display - C09,226184,10496,1499.9,4006.22,Google,2351,1166,1108,238539.55,123202.23,115337.32,2.670991399426628,0.14290205792682928,4.6404697060800055,46518.229999999996,41.983962093862814
2025-06-09,Non-Branded Search,CA,Google - Display - C09,113894,5267,1142.1,4027.37,Google,4688,1446,1416,332386.4,164252.25,168134.15,3.526284913755363,0.21684070628441235,4.624475389397159,52683.01,37.20551553672316
2025-06-10,Non-Branded Search,CA,Google - Display - C09,114228,5629,710.66,2559.31,Google,2844,1560,1491,279947.9,138358.0,141589.9,3.6013142712408186,0.12624977793569017,4.927863571103408,40869.31,27.410670690811536
2025-06-11,Non-Branded Search,CA,Google - Display - C09,271220,11271,869.84,2929.11,Google,2503,1115,1066,266579.13,134311.89,132267.24,3.3674123976823322,0.07717505101588147,4.1556669862104565,51503.31,48.314549718574106
2025-06-12,Non-Branded Search,CA,Google - Display - C09,107500,4671,570.55,2114.21,Google,3226,1409,1434,245632.45,122339.86,123292.59,3.705564805889055,0.12214729180047099,4.345116279069767,44810.19,31.248389121338914
2025-06-13,Non-Branded Search,CA,Google - Display - C09,258055,10917,2355.21,6339.15,Google,3794,1442,1439,280759.18,173768.89,106990.29,2.691543429248347,0.21573784006595217,4.230493499447792,50481.6,35.081028492008336
2025-06-14,Non-Branded Search,CA,Google - Display - C09,189466,8317,1524.56,5598.62,Google,2849,1407,1366,254952.68,125791.92,129160.76,3.6722857742561787,0.18330648070217626,4.3897058047354145,46089.96,33.74081991215227
2025-06-15,Non-Branded Search,CA,Google - Display - C09,125687,6012,932.99,3022.96,Google,3837,1909,1940,273449.33,154000.52,119448.81,3.2400775999742764,0.15518795741849634,4.783310923166278,44597.090000000004,22.988190721649488
2025-06-16,Non-Branded Search,CA,Google - Display - C09,129431,5704,1135.65,3983.06,Google,3112,1406,1413,246546.12,146123.4,100422.72,3.5072953814995813,0.19909712482468445,4.40698132595746,41906.340000000004,29.657707006369428
2025-06-17,Non-Branded Search,CA,Google - Display - C09,215505,9388,2211.73,7316.55,Google,2754,828,796,268478.64,155613.89,112864.75,3.3080665361504344,0.23559118023008097,4.356279436672003,42395.16,53.260251256281414
2025-06-18,Non-Branded Search,CA,Google - Display - C09,124751,6095,595.66,1782.39,Google,2350,948,933,205892.84,111708.52,94184.32,2.992294261827217,0.0977292863002461,4.885732378898766,39650.9,42.498285101822084
2025-06-19,Non-Branded Search,CA,Google - Display - C09,195985,9129,1536.52,4793.33,Google,3329,1745,1642,252292.39,135610.52,116681.87,3.119601437013511,0.16831197283382626,4.658009541546547,38218.23,23.275414129110843
2025-06-20,Non-Branded Search,CA,Google - Display - C09,129379,6063,777.77,2134.81,Google,2352,1050,1029,238838.78,140053.87,98784.91,2.7447831621173355,0.12828137885535212,4.6862319232642085,38111.87,37.037774538386785
2025-06-21,Non-Branded Search,CA,Google - Display - C09,180272,7975,1121.08,3629.44,Google,2642,1314,1325,193739.26,101995.71,91743.55,3.237449602169337,0.1405742946708464,4.423870595544511,38409.59,28.98836981132075
2025-06-22,Non-Branded Search,CA,Google - Display - C09,102088,4959,472.66,1288.52,Google,2629,1324,1237,204623.63,110598.24,94025.39,2.726103330089282,0.09531357128453317,4.857573857848132,39586.29,32.00185125303153
2025-06-23,Non-Branded Search,CA,Google - Display - C09,86860,3759,379.87,1389.63,Google,2678,1088,1013,224725.49,124066.35,100659.14,3.6581725327085586,0.1010561319499867,4.327653695602118,41134.66,40.606771964462
2025-06-24,Non-Branded Search,CA,Google - Display - C09,177409,8643,1036.51,3060.26,Google,2789,1036,1008,223036.6,118532.52,104504.08,2.9524654851376257,0.11992479463149369,4.871793426489073,37588.0,37.28968253968254
2025-06-25,Non-Branded Search,CA,Google - Display - C09,231167,10650,1675.59,5689.1,Google,2076,1068,1022,226634.34,120591.38,106042.96,3.39528166198175,0.15733239436619717,4.607058966028888,38266.69,37.442945205479454
2025-06-26,Non-Branded Search,CA,Google - Display - C09,121317,5252,1153.76,3740.05,Google,3659,1354,1292,258581.26,130668.26,127913.0,3.2416187075301623,0.21968012185833968,4.329154199329031,39016.98,30.198900928792572
2025-06-27,Non-Branded Search,CA,Google - Display - C09,135127,6423,1421.48,4177.96,Google,2453,751,711,184223.58,108267.23,75956.35,2.939162000168838,0.22131091390316052,4.753306149030172,36252.9,50.98860759493671
2025-06-28,Non-Branded Search,CA,Google - Display - C09,346912,14413,3140.03,11488.05,Google,3930,1849,1846,307475.24,149606.21,157869.03,3.658579695098454,0.21786095885658782,4.154655935799281,45059.86,24.409458288190685
2025-06-29,Non-Branded Search,CA,Google - Display - C09,119476,5077,888.96,2926.88,Google,2434,939,935,262293.26,154577.22,107716.04,3.2924766018718503,0.1750955288556234,4.24938899862734,42239.76,45.17621390374332
2025-06-30,Non-Branded Search,CA,Google - Display - C09,118360,5822,394.44,1275.66,Google,3922,1709,1645,294637.56,153617.64,141019.92,3.234104046242775,0.0677499141188595,4.9188915174045285,46959.11,28.54657142857143
2025-07-01,Non-Branded Search,CA,Google - Display - C09,120747,5781,596.94,1775.92,Google,2691,1280,1253,260678.58,151234.85,109443.73,2.9750393674406137,0.10325895173845356,4.787696588735124,42098.21,33.59793296089386
2025-07-02,Non-Branded Search,CA,Google - Display - C09,173497,8422,1590.07,5814.32,Google,2185,1010,936,221373.06,110298.83,111074.23,3.6566440471174224,0.18879957254808832,4.8542626097281225,41694.88,44.545811965811964
2025-07-03,Non-Branded Search,CA,Google - Display - C09,149283,6460,1165.29,3534.74,Google,2425,1294,1301,245773.9,143543.71,102230.19,3.03335650353131,0.18038544891640867,4.327351406389207,44573.31,34.26080707148347
2025-07-04,Non-Branded Search,CA,Google - Display - C09,307951,12530,3250.69,10299.54,Google,2863,1528,1508,309074.55,157364.9,151709.65,3.168416551562899,0.2594325618515563,4.068829131907349,46890.12,31.09424403183024
2025-07-05,Non-Branded Search,CA,Google - Display - C09,186726,8451,678.07,2252.78,Google,2401,1308,1281,255166.55,156650.22,98516.33,3.3223413511879305,0.08023547509170513,4.5258828443816075,46364.77,36.19419984387197
2025-07-06,Non-Branded Search,CA,Google - Display - C09,167898,7659,616.51,1938.25,Google,2325,1037,992,250387.78,131988.5,118399.28,3.1439068303839353,0.08049484266875571,4.561698173891291,48769.05,49.16234879032258
2025-07-07,Non-Branded Search,CA,Google - Display - C09,369342,17470,1630.39,5629.39,Google,3157,1067,1055,281358.54,144783.74,136574.8,3.452787369893093,0.09332512879221523,4.73003341076834,52654.84,49.909800947867296
2025-07-08,Non-Branded Search,CA,Google - Display - C09,117332,5231,489.9,1432.57,Google,4059,1859,1828,309158.9,162124.63,147034.27,2.9242090222494386,0.09365322118141846,4.458289298742031,48011.62,26.264562363238515
2025-07-09,Non-Branded Search,CA,Google - Display - C09,218082,10435,2156.13,6031.21,Google,3405,1603,1558,309767.38,166259.78,143507.6,2.7972385709581515,0.20662482031624343,4.78489742390477,55520.98,35.63605905006418
2025-07-10,Non-Branded Search,CA,Google - Display - C09,236752,11434,1485.79,5073.49,Google,3201,1142,1059,308905.09,154759.0,154146.09,3.4146750213691033,0.12994490117194332,4.829526255322024,46183.35,43.61033994334277
2025-07-11,Non-Branded Search,CA,Google - Display - C09,324246,13472,1141.09,3693.34,Google,2721,1117,1096,287198.02,172144.23,115053.79,3.236677212139271,0.08470086104513064,4.154870067788038,46163.16,42.119671532846716
2025-07-12,Non-Branded Search,CA,Google - Display - C09,233257,11473,2409.52,7457.47,Google,2422,807,796,244765.7,125622.42,119143.28,3.0950023241143465,0.21001656062058746,4.918609087830161,45368.22,56.995251256281406
2025-07-13,Non-Branded Search,CA,Google - Display - C09,185124,8984,1405.92,4797.48,Google,2375,963,934,253761.23,131128.09,122633.14,3.412342096278593,0.15649154051647374,4.852963419113675,44672.29,47.82900428265525
2025-07-14,Non-Branded Search,CA,Google - Display - C09,252246,12113,2419.29,7499.56,Google,2387,852,868,258456.91,137153.92,121302.99,3.09990121068578,0.19972673986625938,4.802058308159495,46806.56,53.92460829493087
2025-07-15,Non-Branded Search,CA,Google - Display - C09,201923,9039,1251.22,3813.86,Google,2597,1428,1354,222248.63,110293.62,111955.01,3.048113041671329,0.1384246044916473,4.476458848174799,42026.63,31.038870014771046
2025-07-16,Non-Branded Search,CA,Google - Display - C09,238158,10322,1900.68,6883.72,Google,3996,1865,1772,318631.49,168834.07,149797.42,3.6217143338173705,0.18413873280372023,4.334097531890594,45814.35,25.854599322799096
2025-07-17,Non-Branded Search,CA,Google - Display - C09,285560,13814,1717.81,5583.86,Google,2645,892,871,210274.48,122505.97,87768.51,3.2505690384850476,0.12435283046185029,4.837512256618575,37734.46,43.32314580941446
2025-07-18,Non-Branded Search,CA,Google - Display - C09,112516,5538,817.66,2767.08,Google,2451,1336,1345,234358.56,122684.32,111674.24,3.3841449991438983,0.1476453593355002,4.9219666536314834,39277.59,29.20266914498141
2025-07-19,Non-Branded Search,CA,Google - Display - C09,217912,9540,935.95,3349.6,Google,2282,772,786,208348.08,116790.05,91558.03,3.5788236551097814,0.09810796645702306,4.377914020338485,34412.770000000004,43.782150127226465
2025-07-20,Non-Branded Search,CA,Google - Display - C09,215171,8925,1831.64,5757.89,Google,3558,1611,1643,269928.31,160649.81,109278.5,3.1435707890196762,0.20522577030812325,4.147863792053761,36604.55,22.27909312233719
2025-07-21,Non-Branded Search,CA,Google - Display - C09,254382,11692,1049.83,3680.65,Google,2838,1160,1106,267155.65,148102.94,119052.71,3.5059485821513965,0.089790455011974,4.5962371551446255,43222.36,39.07989150090416
2025-07-22,Non-Branded Search,CA,Google - Display - C09,50882,2156,369.39,1210.43,Google,3003,1322,1276,214550.99,116024.2,98526.79,3.276834781667073,0.17133116883116883,4.237254824888959,37818.79,29.63855015673981
2025-07-23,Non-Branded Search,CA,Google - Display - C09,141500,5828,1087.44,3857.99,Google,3858,1748,1741,284255.03,150056.99,134198.04,3.547772750680497,0.1865888812628689,4.118727915194347,48960.28,28.12192992533027
2025-07-24,Non-Branded Search,CA,Google - Display - C09,120534,5360,946.54,3023.27,Google,2103,696,709,214993.51,113319.63,101673.88,3.194022439622203,0.17659328358208953,4.44687805930277,33869.28,47.77049365303244
2025-07-25,Non-Branded Search,CA,Google - Display - C09,107417,4608,518.31,1784.66,Google,2797,1123,1076,291251.97,174849.58,116402.39,3.443228955644306,0.11248046874999999,4.289823770911495,41372.9,38.45065055762082
2025-07-26,Non-Branded Search,CA,Google - Display - C09,200250,9596,698.01,2162.86,Google,2812,946,945,280697.62,148965.29,131732.33,3.0986089024512546,0.0727396832013339,4.7920099875156055,42468.380000000005,44.940084656084665
2025-07-27,Non-Branded Search,CA,Google - Display - C09,322218,14566,3303.79,9821.42,Google,2377,815,799,224499.08,117565.4,106933.68,2.9727736932432145,0.2268151860497048,4.5205419933088775,43980.13,55.04396745932415
2025-07-28,Non-Branded Search,CA,Google - Display - C09,291610,12281,1083.5,4080.2,Google,2561,1095,1045,204053.06,108272.37,95780.69,3.765759113982464,0.0882257145183617,4.2114467953773875,37630.299999999996,36.00985645933014
2025-07-29,Non-Branded Search,CA,Google - Display - C09,207231,9501,749.78,2445.38,Google,3260,1035,993,254314.45,147428.24,106886.21,3.2614633625863587,0.07891590358909588,4.584738769778653,44248.48,44.56040281973817
2025-07-30,Non-Branded Search,CA,Google - Display - C09,363839,16275,1627.59,5388.76,Google,4266,1440,1451,343570.79,201524.77,142046.02,3.310882961925301,0.10000552995391705,4.473132346999634,50580.5,34.85906271536871
2025-07-31,Non-Branded Search,CA,Google - Display - C09,208765,10119,1347.17,4390.55,Google,3160,1347,1291,238995.46,141694.68,97300.78,3.2590912802393164,0.13313272062456766,4.847076856752809,43382.520000000004,33.60381099922541
2025-08-01,Non-Branded Search,CA,Google - Display - C09,181186,7586,670.43,2100.69,Google,2938,1401,1301,239297.93,120148.75,119149.18,3.133347254746954,0.0883772739256525,4.186857704237634,44198.22,33.97249807840123
2025-08-02,Non-Branded Search,CA,Google - Display - C09,136646,6721,1124.63,3640.66,Google,3018,1570,1543,258875.51,148809.85,110065.66,3.2372069036038513,0.16733075435203096,4.918548658577639,47389.65,30.712670123136746
2025-08-03,Non-Branded Search,CA,Google - Display - C09,248477,11535,2130.48,7794.98,Google,3702,1620,1554,340964.16,199409.58,141554.58,3.658790507303518,0.18469700910273082,4.64228077447812,49213.37,31.668835263835266
2025-08-04,Non-Branded Search,CA,Google - Display - C09,119536,5456,729.85,1961.86,Google,2677,950,898,247384.79,144893.62,102491.17,2.6880317873535655,0.1337701612903226,4.564315352697095,47178.85,52.537694877505565
2025-08-05,Non-Branded Search,CA,Google - Display - C09,173590,7116,1359.32,4415.79,Google,2524,1232,1145,255349.35,151364.66,103984.69,3.248528676102757,0.19102304665542438,4.09931447664036,47286.14,41.29793886462882
2025-08-06,Non-Branded Search,CA,Google - Display - C09,186489,8369,1156.07,4150.83,Google,3054,1333,1240,286964.59,156208.01,130756.58,3.590465975243714,0.13813717289998803,4.487664151773027,43043.71,34.71266935483871
2025-08-07,Non-Branded Search,CA,Google - Display - C09,304100,13523,2054.18,5931.09,Google,3816,1271,1250,290615.11,166892.32,123722.79,2.8873273033521896,0.15190268431561044,4.446892469582374,46013.44,36.810752
2025-08-08,Non-Branded Search,CA,Google - Display - C09,230471,9371,931.38,2891.55,Google,3322,1342,1305,300068.84,182338.19,117730.65,3.1045867422534306,0.09938960623199232,4.0660213215545555,47181.28,36.15423754789272
2025-08-09,Non-Branded Search,CA,Google - Display - C09,183591,8710,1827.48,5236.85,Google,3296,1789,1796,299669.71,178918.65,120751.06,2.865612756363955,0.20981400688863375,4.744241275443786,48407.82,26.953129175946547
2025-08-10,Non-Branded Search,CA,Google - Display - C09,182256,7777,985.95,2642.88,Google,3153,1588,1507,306997.73,169616.47,137381.26,2.680541609615092,0.1267776777677768,4.267074883680098,47270.89,31.367544790975447
2025-08-11,Non-Branded Search,CA,Google - Display - C09,200439,9072,807.04,2781.39,Google,2309,1072,1019,252722.59,153870.3,98852.29,3.446409099920698,0.08895943562610228,4.526065286695704,48350.47,47.4489401373896
